212, 58.234, 23.888, 100.0, 0.5
213, 63.237, 24.785, 100.0, 0.5
214, 57.231, 23.384, 100.0, 0.5
215, 57.231, 23.384, 100.0, 0.5
216, 56.818, 23.740, 100.0, 0.5
217, 56.801, 23.737, 100.0, 0.5
218, 56.801, 23.737, 100.0, 0.5
219, 56.774, 23.691, 100.0, 0.5
220, 56.774, 23.691, 100.0, 0.5
221, 56.877, 23.868, 100.0, 0.5
222, 56.686, 23.635, 100.0, 0.5
223, 56.605, 23.572, 100.0, 0.5
224, 56.605, 23.572, 100.0, 0.5
225, 56.793, 23.593, 100.0, 0.5
226, 56.752, 23.582, 100.0, 0.5
227, 60.160, 24.021, 100.0, 0.5
228, 68.034, 29.530, 100.0, 0.5
229, 66.923, 25.839, 100.0, 0.5
230, 56.605, 23.572, 100.0, 0.5
231, 56.618, 23.597, 100.0, 0.5
232, 56.696, 23.614, 100.0, 0.5
233, 58.486, 23.261, 100.0, 0.5
234, 56.605, 23.572, 100.0, 0.5
235, 56.605, 23.572, 100.0, 0.5
236, 56.459, 22.548, 100.0, 0.5
237, 54.869, 22.764, 100.0, 0.5
238, 54.869, 22.764, 100.0, 0.5
239, 54.739, 22.710, 100.0, 0.5
240, 56.001, 23.664, 100.0, 0.5
241, 54.723, 22.668, 100.0, 0.5
242, 55.379, 23.312, 100.0, 0.5
243, 54.791, 22.831, 100.0, 0.5
244, 54.723, 22.668, 100.0, 0.5
245, 54.450, 22.209, 100.0, 0.5
246, 54.304, 22.125, 100.0, 0.5
247, 54.431, 22.148, 100.0, 0.5
248, 63.042, 27.650, 100.0, 0.5
249, 55.792, 22.687, 100.0, 0.5
250, 54.304, 22.125, 100.0, 0.5
251, 55.874, 22.843, 100.0, 0.5
252, 54.433, 22.225, 100.0, 0.5
253, 54.152, 22.045, 100.0, 0.5
254, 54.152, 22.045, 100.0, 0.5
255, 54.152, 22.045, 100.0, 0.5
256, 54.159, 22.020, 100.0, 0.5
257, 54.203, 22.064, 100.0, 0.5
258, 55.725, 22.622, 100.0, 0.5
259, 56.303, 23.057, 100.0, 0.5
260, 54.646, 22.627, 100.0, 0.5
261, 54.867, 22.048, 100.0, 0.5
262, 54.211, 22.085, 100.0, 0.5
263, 54.306, 22.162, 100.0, 0.5
264, 59.083, 25.164, 100.0, 0.5
265, 54.178, 22.022, 100.0, 0.5
266, 54.307, 22.133, 100.0, 0.5
267, 54.152, 22.045, 100.0, 0.5
268, 54.299, 22.330, 100.0, 0.5
269, 54.707, 21.889, 100.0, 0.5
270, 54.230, 22.044, 100.0, 0.5
271, 54.130, 22.055, 100.0, 0.5
272, 54.138, 22.069, 100.0, 0.5
273, 54.439, 21.960, 100.0, 0.5
274, 54.130, 22.055, 100.0, 0.5
275, 54.128, 22.063, 100.0, 0.5
276, 54.714, 22.354, 100.0, 0.5
277, 54.128, 22.063, 100.0, 0.5
278, 54.128, 22.063, 100.0, 0.5
279, 54.128, 22.063, 100.0, 0.5
280, 54.154, 22.044, 100.0, 0.5
281, 53.491, 21.530, 100.0, 0.5
282, 53.491, 21.530, 100.0, 0.5
283, 53.498, 21.610, 100.0, 0.5
284, 54.629, 21.579, 100.0, 0.5
285, 53.387, 21.686, 100.0, 0.5
286, 57.399, 23.423, 100.0, 0.5
287, 53.710, 22.121, 100.0, 0.5
288, 53.340, 21.646, 100.0, 0.5
289, 53.996, 22.346, 100.0, 0.5
290, 58.189, 24.675, 100.0, 0.5
291, 54.332, 21.688, 100.0, 0.5
292, 53.340, 21.646, 100.0, 0.5
293, 53.340, 21.646, 100.0, 0.5
294, 53.340, 21.646, 100.0, 0.5
295, 54.110, 21.458, 100.0, 0.5
296, 53.846, 21.851, 100.0, 0.5
297, 53.340, 21.646, 100.0, 0.5
298, 53.351, 21.653, 100.0, 0.5
299, 65.566, 24.187, 100.0, 0.5
300, 53.954, 21.458, 100.0, 0.5
301, 53.340, 21.646, 100.0, 0.5
302, 53.355, 21.651, 100.0, 0.5
303, 53.846, 21.989, 100.0, 0.5
304, 53.345, 21.531, 100.0, 0.5
305, 53.345, 21.649, 100.0, 0.5
306, 56.968, 24.076, 100.0, 0.5
307, 66.057, 24.345, 100.0, 0.5
308, 53.340, 21.646, 100.0, 0.5
309, 53.340, 21.646, 100.0, 0.5
310, 54.289, 22.050, 100.0, 0.5
311, 53.317, 21.635, 100.0, 0.5
